shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8,2.0648482,45.25795273,111,18902.26
8,2.06450322,45.25905812,112,19031.01
8,2.06353433,45.26224944,113,19401.85
8,2.06326459,45.26309777,114,19500.83
8,2.06299301,45.26364495,115,19568.71
8,2.06190301,45.26533426,116,19791.97
8,2.06126804,45.26627263,117,19917.77
8,2.06055243,45.26731376,118,20058.05
8,2.05990171,45.26819012,119,20179.22
8,2.05774191,45.27054935,120,20534.07
8,2.0560934,45.272309,121,20801.56
8,2.05406529,45.27460352,122,21141.34
8,2.05238185,45.27657264,123,21428.81
8,2.0515533,45.27755293,124,21571.24
8,2.05101356,45.2781745,125,21662.58
8,2.05051468,45.27866848,126,21740.45
8,2.04993935,45.27917099,127,21825.14
8,2.04641248,45.28153449,128,22295.49
8,2.04572079,45.28203093,129,22389.82
8,2.04537472,45.2823339,130,22440.82
8,2.04522253,45.28253323,131,22468.66
8,2.04510536,45.28266864,132,22488.53
8,2.04511339,45.28277911,133,22500.85
8,2.04504103,45.28283772,134,22511.17
8,2.04494025,45.28283083,135,22522.34
8,2.04475247,45.2829153,136,22545.13
8,2.04440963,45.28343763,137,22614.51
8,2.04417017,45.28394273,138,22676.63
8,2.04378513,45.28456763,139,22758.15
8,2.04331653,45.28540199,140,22864.46
8,2.04187284,45.28798264,141,23192.95
8,2.03962546,45.29200444,142,23704.75
8,2.03793541,45.29504192,143,24090.9
8,2.03469398,45.30087207,144,24831.95
8,2.03389375,45.30230634,145,25014.41
8,2.03262319,45.30458358,146,25304.1
8,2.03264022,45.3046513,147,25311.86
9,2.0321611,45.31060737,1,0.0
9,2.03182889,45.31066992,2,37.39
9,2.03181548,45.31060286,3,44.99
9,2.03176336,45.31052752,4,55.16
9,2.03167566,45.31048861,5,65.78
9,2.03159954,45.31048861,6,74.2
9,2.03154245,45.31050682,7,80.83
9,2.03145161,45.31059907,8,95.19
9,2.03142969,45.31071668,9,108.5
9,2.03147153,45.31081038,10,119.9
9,2.03154723,45.31088613,11,131.78
9,2.0316588,45.31089211,12,144.14
9,2.03174646,45.3108642,13,154.31
9,2.03182999,45.31075232,14,169.81
9,2.03182889,45.31066992,15,178.98
9,2.0327055,45.31060506,16,276.18
9,2.03461723,45.31043207,17,488.45
9,2.03682161,45.31026482,18,732.9
9,2.04001378,45.3100239,19,1086.9
9,2.04176482,45.30985502,20,1281.43
9,2.04293957,45.30978317,21,1411.57
9,2.04795274,45.30939692,22,1967.57
9,2.0491031,45.30934419,23,2094.91
9,2.04928937,45.3088811,24,2150.39
9,2.054573,45.30157126,25,3151.71
9,2.0574231,45.29761696,26,3692.86
9,2.057745,45.29714285,27,3756.49
9,2.05822884,45.2967276,28,3827.18
9,2.05886366,45.29651402,29,3901.29
9,2.07630539,45.29282622,30,5873.07
9,2.07688093,45.29279871,31,5936.78
9,2.07708423,45.29283409,32,5959.61
9,2.07720601,45.29282033,33,5973.16
9,2.07728066,45.29273581,34,5985.67
9,2.0775203,45.29262967,35,6014.68
9,2.07793476,45.29248618,36,6063.21
9,2.07950225,45.29215695,37,6240.36
9,2.08251133,45.29151339,38,6580.71
9,2.08779335,45.29039926,39,7177.78
9,2.09071497,45.2897825,40,7508.05
9,2.09214205,45.28948762,41,7669.22
9,2.0936966,45.28915878,42,7844.97
9,2.09485631,45.28875455,43,7980.86
9,2.09507484,45.28869989,44,8005.77
9,2.09514934,45.28874461,45,8015.4
9,2.09525364,45.28874793,46,8026.94
9,2.09534469,45.28868995,47,8038.9
9,2.09536456,45.28859138,48,8050.08
9,2.09534469,45.28852677,49,8057.59
9,2.09636864,45.28806705,50,8181.83
9,2.09757387,45.28752615,51,8328.06
9,2.09863018,45.28706892,52,8455.45
9,2.09929899,45.28703954,53,8529.48
9,2.10086623,45.28708495,54,8702.85
9,2.10335726,45.287109,55,8978.31
9,2.10520084,45.28718114,56,9182.32
9,2.10674938,45.28715709,57,9353.58
9,2.10895339,45.28714373,58,9597.29
9,2.11117341,45.28710098,59,9842.82
9,2.11219865,45.28729869,60,9958.3
9,2.1130637,45.28759525,61,10059.48
9,2.11410095,45.2879025,62,10179.16
9,2.11470099,45.2881318,63,10250.25
9,2.11583541,45.2881677,64,10375.75
9,2.11617842,45.2883382,65,10418.16
9,2.11663129,45.28840999,66,10468.86
9,2.11744511,45.28840102,67,10558.86
9,2.11823428,45.28858947,68,10648.6
9,2.11922745,45.28897983,69,10766.7
9,2.12042016,45.2893343,70,10904.35
9,2.12105687,45.28929841,71,10974.87
9,2.123588,45.28718057,72,11340.71
9,2.12852107,45.28321823,73,12042.02
9,2.123588,45.28718057,74,12743.33
9,2.12105687,45.28929841,75,13109.17
9,2.12042016,45.2893343,76,13179.69
9,2.11922745,45.28897983,77,13317.34
9,2.11823428,45.28858947,78,13435.44
9,2.11744511,45.28840102,79,13525.18
9,2.11663129,45.28840999,80,13615.18
9,2.11617842,45.2883382,81,13665.89
9,2.11583541,45.2881677,82,13708.3
9,2.11470099,45.2881318,83,13833.8
9,2.11410095,45.2879025,84,13904.88
9,2.1130637,45.28759525,85,14024.56
9,2.11219865,45.28729869,86,14125.75
9,2.11117341,45.28710098,87,14241.23
9,2.10895339,45.28714373,88,14486.75
9,2.10674938,45.28715709,89,14730.47
9,2.10520084,45.28718114,90,14901.72
9,2.10335726,45.287109,91,15105.73
9,2.10086623,45.28708495,92,15381.19
9,2.09929899,45.28703954,93,15554.56
9,2.09863018,45.28706892,94,15628.59
9,2.09757387,45.28752615,95,15755.99
9,2.09636864,45.28806705,96,15902.21
9,2.09534469,45.28852677,97,16026.45
9,2.09527536,45.28846312,98,16036.89
9,2.09520957,45.28844269,99,16044.51
9,2.09514832,45.28844723,100,16051.3
9,2.09507572,45.28849717,101,16061.06
9,2.09504396,45.28857662,102,16070.57
9,2.09504396,45.28863565,103,16077.14
9,2.09485631,45.28875455,104,16101.75
9,2.0936966,45.28915878,105,16237.64
9,2.09071497,45.2897825,106,16574.56
9,2.08779335,45.29039926,107,16904.82
9,2.08251133,45.29151339,108,17501.89
9,2.07950225,45.29215695,109,17842.24
9,2.07793476,45.29248618,110,18019.39
9,2.07749808,45.29251259,111,18067.77
9,2.07724082,45.29252773,112,18096.26
9,2.07712732,45.29248482,113,18109.69
9,2.07703147,45.29249492,114,18120.35
9,2.07693058,45.29258073,115,18135.03
9,2.07679817,45.29265392,116,18151.79
9,2.07630539,45.29282622,117,18209.55
9,2.05886366,45.29651402,118,20181.33
9,2.05822884,45.2967276,119,20255.44
9,2.057745,45.29714285,120,20326.13
9,2.0574231,45.29761696,121,20389.76
9,2.054573,45.30157126,122,20930.9
9,2.04928937,45.3088811,123,21932.23
9,2.0491031,45.30934419,124,21987.71
9,2.04795274,45.30939692,125,22115.05
9,2.04293957,45.30978317,126,22671.04
9,2.04176482,45.30985502,127,22801.19
9,2.04001378,45.3100239,128,22995.72
9,2.03682161,45.31026482,129,23349.71
9,2.03461723,45.31043207,130,23594.17
9,2.0327055,45.31060506,131,23806.44
9,2.03182889,45.31066992,132,23903.64
9,2.03181548,45.31060286,133,23911.24
9,2.03176336,45.31052752,134,23921.42
9,2.03167566,45.31048861,135,23932.04
9,2.03159954,45.31048861,136,23940.45
9,2.03154245,45.31050682,137,23947.08
9,2.03145161,45.31059907,138,23961.44
9,2.03142969,45.31071668,139,23974.75
9,2.03147153,45.31081038,140,23986.15
9,2.03154723,45.31088613,141,23998.03
9,2.0316588,45.31089211,142,24010.39
9,2.03174646,45.3108642,143,24020.56
9,2.03182999,45.31075232,144,24036.06
9,2.03182889,45.31066992,145,24045.23
9,2.03217053,45.31068824,146,24083.06
